chr	pos	N_5-N1	N_5-N2	N_5-N3	S_5-S3	S_5-S4	S_5-S2	S_5-S1
KN805603.1	1076494	0.96	0.86	0.88	0.67	0.71	0.67	0.52
KN805603.1	1552360	0.97	0.91	0.89	0.98	0.82	0.62	1.00
KN805603.1	1552392	0.82	0.66	0.87	0.69	0.64	1.00	0.90
KN805603.1	1552394	1.00	1.00	0.97	1.00	0.78	1.00	1.00
KN805603.1	1552399	0.94	0.93	0.68	1.00	0.61	0.95	1.00
KN805603.1	1552405	0.95	0.96	0.95	0.95	0.94	1.00	1.00
KN805603.1	2242709	0.61	0.29	0.41	0.29	0.25	0.20	0.62
KN805603.1	3026824	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN805603.1	3049332	0.78	0.44	0.69	0.47	0.80	0.62	0.72
KN805603.1	3094330	0.87	0.61	0.92	0.47	0.53	0.90	0.36
KN805603.1	3252362	0.56	0.47	0.65	0.85	0.71	0.64	0.32
KN805603.1	3252386	0.85	0.75	0.81	0.78	0.77	0.91	0.93
KN805603.1	3354606	0.17	0.60	0.45	0.84	0.99	0.48	0.44
KN805603.1	3354636	0.20	0.86	0.90	0.95	0.99	0.76	0.86
KN805603.1	3945147	0.77	0.71	0.88	0.17	0.56	0.24	0.79
KN805603.1	4048415	0.97	0.90	0.98	0.86	0.98	0.98	0.98
KN805603.1	4048418	0.90	0.33	0.94	0.81	0.95	1.00	1.00
KN805603.1	4048453	0.55	0.59	0.94	0.86	0.51	0.21	0.97
KN805604.1	729707	0.90	0.60	0.80	0.54	0.23	0.80	0.61
KN805604.1	1862739	0.79	1.00	0.59	0.14	0.93	0.80	0.25
KN805604.1	1862774	0.79	1.00	0.59	0.11	0.90	0.80	0.23
KN805604.1	1862778	1.00	1.00	0.59	0.11	0.93	0.80	0.25
KN805604.1	1862783	0.75	1.00	0.57	0.24	0.93	0.80	0.25
KN805604.1	3723613	0.75	0.59	0.64	0.73	0.82	0.71	0.76
KN805605.1	258	0.66	0.72	0.69	0.76	0.69	0.81	1.00
KN805605.1	272	0.81	0.97	0.75	0.76	0.85	1.00	1.00
KN805605.1	291	0.72	0.87	0.81	0.86	1.00	0.90	1.00
KN805605.1	297	0.79	0.95	0.81	0.79	0.96	0.81	1.00
KN805605.1	173419	0.90	0.52	0.81	0.93	0.97	0.88	0.95
KN805607.1	412750	0.94	0.89	0.72	0.77	0.62	0.98	0.81
KN805607.1	412781	0.92	0.84	0.69	0.68	0.92	0.74	0.90
KN805608.1	134322	0.42	0.53	0.25	0.20	0.37	0.79	0.38
KN805608.1	134343	0.70	0.88	0.87	0.95	0.89	0.94	0.81
KN805608.1	134395	0.94	0.83	0.91	0.87	0.90	0.96	0.93
KN805608.1	134398	0.90	0.81	0.97	0.84	0.86	0.75	0.95
KN805608.1	134411	0.88	0.84	0.97	0.94	0.94	0.88	0.86
KN805608.1	134484	0.57	0.58	0.58	0.59	0.65	0.49	0.36
KN805608.1	134514	0.41	0.42	0.51	0.46	0.47	0.32	0.19
KN805609.1	608504	0.70	0.88	0.81	0.75	0.87	0.67	0.81
KN805609.1	608536	0.74	0.88	0.80	0.67	0.85	0.69	0.74
KN805609.1	608545	0.83	0.98	0.95	0.91	0.90	0.85	0.85
KN805609.1	608553	0.75	0.97	0.98	0.90	0.88	0.89	1.00
KN805610.1	285262	0.92	0.95	0.75	0.79	0.88	0.81	0.60
KN805610.1	285275	0.95	0.97	0.91	0.84	0.88	0.87	0.88
KN805610.1	285278	0.89	0.90	0.93	0.86	0.84	0.90	0.81
KN805611.1	56270	0.76	0.78	0.67	0.45	0.92	0.48	0.52
KN805611.1	56286	0.81	0.92	1.00	0.53	0.95	0.48	0.48
KN805611.1	56315	0.77	0.85	0.98	0.43	0.77	0.59	1.00
KN805611.1	491019	0.86	0.50	0.78	0.94	0.96	0.76	0.90
KN805612.1	121213	0.67	0.61	0.56	0.65	0.68	0.50	0.59
KN805613.1	409772	0.31	0.96	0.14	0.97	1.00	0.55	0.93
KN805613.1	409805	0.28	0.99	0.26	0.99	1.00	0.91	1.00
KN805613.1	409813	0.17	0.50	0.21	0.97	0.90	0.55	1.00
KN805613.1	409817	0.22	0.49	0.24	0.96	0.94	0.55	1.00
KN805614.1	269361	0.33	0.15	0.50	0.74	1.00	1.00	0.36
KN805615.1	218569	0.69	0.72	0.57	0.38	0.88	0.52	0.52
KN805615.1	218585	0.74	0.90	1.00	0.46	0.93	0.45	0.48
KN805615.1	218614	0.69	0.81	0.98	0.50	0.66	0.57	1.00
KN805616.1	299263	1.00	0.92	0.88	0.72	0.96	0.97	0.94
KN805616.1	299349	0.83	0.95	0.95	0.97	0.98	0.96	0.96
KN805616.1	299381	0.91	0.95	1.00	0.91	0.89	0.86	0.95
KN805616.1	299383	0.95	1.00	0.96	0.94	0.98	0.89	1.00
KN805616.1	299388	0.82	0.89	0.64	0.94	0.93	0.93	0.98
KN805616.1	299394	1.00	0.98	1.00	0.97	0.98	0.96	1.00
KN805620.1	265558	0.90	0.87	0.48	0.53	0.88	1.00	0.83
KN805620.1	265580	0.53	0.54	0.80	0.76	0.66	0.11	0.92
KN805625.1	276703	0.66	0.80	1.00	0.44	0.88	0.52	0.45
KN805625.1	276719	0.76	0.93	1.00	0.53	0.93	0.61	0.40
KN805625.1	276748	0.73	0.86	0.95	0.48	0.68	0.41	1.00
KN805625.1	473443	0.77	0.78	0.67	0.38	0.88	0.48	0.50
KN805625.1	473459	0.80	0.91	1.00	0.46	0.93	0.48	0.50
KN805625.1	473488	0.76	0.85	0.98	0.50	0.66	0.59	1.00
KN805625.1	538290	1.00	1.00	0.45	1.00	0.59	1.00	1.00
KN805627.1	91975	0.49	1.00	1.00	1.00	1.00	1.00	1.00
KN805627.1	557739	0.91	0.82	0.96	0.86	0.88	0.87	0.69
KN805627.1	557756	0.88	0.44	0.76	0.59	0.88	0.86	0.78
KN805628.1	272099	0.59	0.77	0.68	0.82	0.96	0.21	1.00
KN805628.1	272114	0.86	0.93	0.64	0.79	0.68	0.19	0.43
KN805628.1	272130	0.93	0.79	0.88	0.64	0.99	0.22	0.43
KN805628.1	488546	0.94	0.93	0.90	0.85	0.80	0.96	0.67
KN805628.1	488553	1.00	0.43	0.86	0.76	0.92	0.35	0.43
KN805628.1	488559	0.21	0.89	0.83	0.73	0.85	0.30	0.67
KN805628.1	488573	1.00	0.93	0.86	0.80	0.97	0.35	1.00
KN805629.1	266206	0.97	0.55	0.85	1.00	1.00	0.93	1.00
KN805629.1	284010	1.00	0.17	0.86	0.42	0.88	0.94	1.00
KN805629.1	421560	0.95	0.52	0.92	1.00	1.00	0.94	1.00
KN805629.1	579865	1.00	0.88	0.96	0.95	1.00	1.00	0.73
KN805629.1	605431	0.52	0.87	0.66	0.97	0.97	0.33	0.87
KN805634.1	525015	0.18	0.68	0.84	0.57	0.85	0.44	0.68
KN805635.1	655365	0.96	0.77	0.92	0.95	0.87	0.31	1.00
KN805635.1	655490	0.64	0.63	0.77	0.15	0.83	0.79	0.31
KN805635.1	655561	0.63	0.81	0.83	0.19	0.58	0.64	0.63
KN805635.1	681975	0.87	0.97	0.94	0.94	0.66	0.87	1.00
KN805636.1	508944	0.23	0.83	0.29	0.65	0.45	0.26	0.21
KN805636.1	508965	0.62	0.96	0.82	0.79	0.91	0.83	0.96
KN805636.1	509017	0.96	0.87	0.96	0.91	0.89	0.91	0.92
KN805636.1	509020	0.89	0.88	1.00	0.78	0.87	0.82	0.88
KN805636.1	509033	0.93	0.88	0.96	0.91	0.91	0.91	0.92
KN805636.1	543928	0.93	0.91	0.78	0.32	0.91	1.00	0.91
KN805636.1	543969	0.68	0.80	0.82	0.62	0.79	0.70	0.85
KN805637.1	53549	0.92	0.95	1.00	0.95	0.93	1.00	0.90
KN805641.1	289428	0.67	1.00	1.00	0.66	1.00	0.48	1.00
KN805641.1	289449	0.67	1.00	1.00	0.46	0.77	0.48	1.00
KN805642.1	51202	0.93	1.00	1.00	0.11	0.68	1.00	1.00
KN805642.1	51232	0.95	0.80	0.96	0.98	0.60	0.54	1.00
KN805642.1	51242	0.95	0.83	0.98	0.13	0.68	1.00	1.00
KN805642.1	289282	0.79	0.94	0.72	0.90	0.90	0.93	1.00
KN805642.1	289290	0.94	1.00	0.90	0.92	0.95	0.97	0.84
KN805642.1	289301	0.88	1.00	0.87	0.82	0.87	0.96	1.00
KN805642.1	289307	0.94	0.94	0.77	0.84	0.89	0.95	0.92
KN805642.1	480812	0.95	0.94	0.30	0.71	0.95	0.35	0.91
KN805642.1	480814	0.92	1.00	0.87	0.93	0.98	1.00	0.91
KN805642.1	480823	0.90	0.88	0.83	0.87	0.95	1.00	1.00
KN805644.1	534701	0.37	0.60	0.26	0.96	0.73	0.98	0.98
KN805645.1	400002	0.86	0.78	1.00	1.00	0.97	0.90	0.94
KN805645.1	400003	0.68	0.94	0.92	0.94	0.88	1.00	1.00
KN805645.1	400020	0.99	0.88	0.80	0.95	0.88	0.96	0.92
KN805645.1	450810	0.77	0.57	0.93	0.67	0.79	0.71	0.83
KN805646.1	476601	0.62	0.73	0.85	0.85	0.90	0.75	0.53
KN805646.1	476606	0.86	0.73	0.73	0.81	0.92	0.83	0.53
KN805646.1	476608	0.57	0.86	0.87	0.72	0.88	0.78	0.52
KN805646.1	476640	0.34	0.43	0.69	0.46	0.58	0.53	0.52
KN805647.1	329732	0.69	0.72	0.57	0.38	0.88	0.52	0.61
KN805647.1	329748	0.74	0.90	1.00	0.46	0.93	0.45	0.57
KN805647.1	329777	0.69	0.81	0.98	0.50	0.66	0.57	1.00
KN805648.1	231763	0.69	0.72	0.57	0.38	0.88	0.52	0.52
KN805648.1	231779	0.74	0.90	1.00	0.46	0.93	0.45	0.48
KN805648.1	231808	0.69	0.81	0.98	0.50	0.66	0.57	1.00
KN805648.1	418161	1.00	0.85	0.88	0.78	0.96	0.93	0.82
KN805650.1	72407	0.68	0.60	1.00	0.72	0.93	0.92	1.00
KN805650.1	72412	0.73	0.60	0.62	0.72	0.93	0.92	1.00
KN805650.1	72429	0.76	0.59	1.00	0.40	0.93	0.92	1.00
KN805650.1	110162	0.94	0.69	0.91	0.61	0.78	0.92	0.20
KN805650.1	110184	1.00	0.98	0.99	0.72	0.92	0.88	0.23
KN805650.1	110197	0.35	1.00	0.34	0.70	0.28	0.96	1.00
KN805650.1	377337	0.93	0.82	0.50	0.93	0.88	1.00	0.87
KN805650.1	377369	0.95	0.87	0.96	0.95	0.57	0.80	0.97
KN805650.1	377371	0.93	0.55	0.57	0.97	0.93	0.80	0.98
KN805650.1	377376	0.98	0.91	0.98	0.84	1.00	0.93	0.38
KN805650.1	377381	0.97	0.98	0.58	0.95	1.00	1.00	1.00
KN805650.1	378906	0.19	0.22	0.37	0.68	0.44	0.39	0.62
KN805651.1	222217	0.42	0.29	0.80	1.00	0.94	1.00	1.00
KN805652.1	541711	0.73	0.78	0.94	0.79	0.58	0.93	0.68
KN805653.1	247377	0.14	0.36	0.32	0.87	0.22	0.38	0.20
KN805653.1	247392	0.12	0.63	0.32	0.91	0.20	0.51	0.27
KN805653.1	313272	0.88	0.93	1.00	0.34	1.00	0.79	1.00
KN805653.1	313291	0.88	0.83	1.00	1.00	0.92	0.96	1.00
KN805653.1	313294	1.00	0.80	1.00	0.93	0.96	0.98	1.00
KN805653.1	313296	1.00	0.67	0.89	1.00	0.79	0.98	1.00
KN805653.1	313302	1.00	0.90	0.89	1.00	1.00	0.94	1.00
KN805653.1	313304	0.27	0.63	1.00	0.97	0.46	0.87	1.00
KN805653.1	313313	1.00	0.90	1.00	0.95	0.91	0.98	1.00
KN805657.1	152996	0.20	0.33	0.17	0.10	0.22	0.25	0.23
KN805658.1	19366	0.67	0.75	0.88	0.60	0.51	0.78	1.00
KN805658.1	29269	0.98	1.00	0.98	0.82	1.00	1.00	0.64
KN805658.1	352017	1.00	0.34	0.65	0.75	0.98	0.61	0.36
KN805658.1	363183	0.13	0.95	0.71	0.97	0.94	0.50	1.00
KN805658.1	363195	0.16	0.97	0.86	0.97	1.00	0.90	1.00
KN805658.1	363228	0.31	0.97	0.43	0.96	1.00	0.60	0.67
KN805658.1	532961	0.73	1.00	0.57	0.87	0.89	0.14	1.00
KN805658.1	574127	0.69	0.80	0.94	0.60	0.65	0.78	1.00
KN805660.1	200301	0.58	0.41	0.86	0.94	0.80	0.69	0.94
KN805660.1	200306	0.94	0.95	0.94	0.67	0.83	0.57	0.79
KN805660.1	200312	0.92	0.73	0.98	0.92	0.98	0.74	0.79
KN805660.1	240074	0.13	0.57	0.79	0.95	0.96	0.85	0.83
KN805660.1	240106	0.35	0.67	0.93	0.95	0.96	0.80	0.85
KN805660.1	240108	0.77	1.00	0.95	0.98	0.76	0.60	1.00
KN805660.1	240113	0.72	0.97	0.90	0.98	0.87	0.60	0.77
KN805660.1	240119	0.76	0.99	0.97	0.98	0.95	0.80	0.92
KN805661.1	37809	0.66	0.56	0.79	0.61	0.79	0.26	1.00
KN805662.1	163546	0.80	0.93	0.92	0.96	0.86	0.97	0.94
KN805662.1	163578	0.71	1.00	1.00	0.93	0.95	0.97	0.97
KN805662.1	163580	0.86	1.00	0.92	1.00	0.91	0.97	0.97
KN805662.1	163585	0.91	1.00	0.92	0.93	0.86	1.00	0.94
KN805662.1	163591	0.92	0.81	1.00	0.93	0.83	0.97	1.00
KN805662.1	293221	0.85	0.55	0.92	1.00	1.00	0.93	1.00
KN805662.1	474470	0.31	0.54	0.33	0.21	0.43	0.20	0.56
KN805663.1	18709	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN805664.1	622010	1.00	1.00	1.00	0.89	0.85	0.96	1.00
KN805664.1	622021	0.18	0.57	0.32	1.00	1.00	1.00	1.00
KN805664.1	622034	0.18	0.15	0.31	0.20	1.00	1.00	0.96
KN805668.1	364259	0.68	0.75	0.95	0.60	0.65	0.78	1.00
KN805668.1	482826	0.97	0.93	0.94	0.93	0.65	0.88	0.66
KN805668.1	482833	1.00	0.44	0.91	0.89	0.87	0.94	0.42
KN805668.1	482839	0.58	0.89	0.57	0.87	0.74	0.88	0.66
KN805670.1	229998	0.79	0.78	0.87	0.42	0.88	0.48	0.45
KN805670.1	230014	0.75	0.92	1.00	0.50	0.93	0.48	0.40
KN805670.1	230043	0.68	0.85	0.97	0.46	0.66	0.59	1.00
KN805670.1	459533	0.21	0.13	0.11	0.19	0.18	0.14	0.16
KN805671.1	321959	0.76	0.96	0.93	0.41	0.98	0.93	0.85
KN805671.1	321964	1.00	0.72	0.98	0.67	1.00	0.90	0.93
KN805671.1	327334	0.68	0.75	0.94	0.58	0.64	0.78	1.00
KN805671.1	380769	0.20	0.65	1.00	0.43	0.40	0.44	0.65
KN805672.1	390600	0.18	0.81	0.94	0.54	0.85	0.44	0.68
KN805674.1	120591	0.42	0.29	0.35	0.50	0.44	0.45	0.33
KN805674.1	120617	0.82	0.69	0.84	0.82	0.94	0.76	0.60
KN805674.1	120619	0.94	0.87	0.93	0.88	0.97	0.86	0.90
KN805676.1	457044	0.86	0.96	1.00	0.78	1.00	1.00	1.00
KN805676.1	457073	0.92	0.92	1.00	0.70	0.97	1.00	1.00
KN805677.1	9957	1.00	0.92	0.79	1.00	0.97	1.00	0.87
KN805677.1	22931	0.78	0.79	0.67	0.74	0.48	0.42	1.00
KN805677.1	61343	0.74	0.81	0.80	0.88	0.92	1.00	1.00
KN805677.1	488440	0.50	1.00	0.73	0.93	0.69	1.00	1.00
KN805679.1	533683	0.96	0.72	0.92	0.94	0.61	1.00	0.36
KN805680.1	328854	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN805680.1	500372	0.56	0.57	0.73	0.68	0.60	0.87	0.79
KN805682.1	334539	1.00	0.90	1.00	0.89	0.91	0.94	0.88
KN805682.1	334545	0.94	0.96	0.40	0.90	0.95	0.89	0.82
KN805682.1	334546	0.98	0.71	0.71	0.93	0.95	0.93	0.87
KN805682.1	334550	0.94	0.93	0.91	0.85	0.55	0.92	0.69
KN805682.1	334551	0.98	0.94	0.79	0.89	0.95	0.93	0.93
KN805682.1	334552	0.94	0.93	0.89	0.88	0.93	0.92	0.76
KN805682.1	334553	0.96	0.97	0.81	0.96	1.00	0.86	0.93
KN805682.1	334584	1.00	0.73	0.43	0.80	0.94	0.95	0.62
KN805682.1	334585	1.00	1.00	0.83	1.00	0.77	0.85	0.92
KN805682.1	441491	0.71	0.63	1.00	0.62	0.73	0.91	1.00
KN805682.1	441515	0.71	0.56	0.53	0.49	0.53	0.91	0.95
KN805683.1	228560	0.96	1.00	0.98	0.95	0.73	0.84	1.00
KN805686.1	118384	0.69	0.72	0.57	0.38	0.88	0.52	0.48
KN805686.1	118400	0.74	0.90	1.00	0.46	0.93	0.45	0.43
KN805686.1	118429	0.69	0.81	0.98	0.50	0.66	0.57	1.00
KN805689.1	140343	0.68	0.71	0.58	0.72	0.85	0.58	0.78
KN805690.1	466240	0.67	0.80	0.88	0.58	0.50	0.78	1.00
KN805692.1	428832	1.00	0.37	1.00	1.00	0.94	0.12	1.00
KN805692.1	428840	1.00	0.63	0.97	1.00	0.97	0.12	1.00
KN805693.1	278259	0.54	0.57	0.95	0.56	0.65	0.83	1.00
KN805693.1	278283	0.55	0.60	1.00	0.56	0.70	0.92	1.00
KN805694.1	36568	0.36	0.56	0.87	0.25	0.74	0.45	0.67
KN805696.1	89981	0.98	1.00	0.64	1.00	0.99	0.40	1.00
KN805697.1	163076	0.91	0.83	0.91	0.88	0.92	0.40	1.00
KN805697.1	163115	0.91	0.95	0.85	0.96	0.43	0.73	1.00
KN805697.1	178997	0.58	0.76	0.75	0.63	0.55	0.56	0.67
KN805697.1	179609	0.87	0.95	0.87	0.94	0.64	0.72	0.85
KN805697.1	179625	0.89	0.93	0.93	0.89	0.97	0.64	1.00
KN805697.1	375041	0.63	0.73	0.58	0.69	0.85	0.60	0.78
KN805697.1	467866	0.67	1.00	1.00	0.46	0.77	0.48	1.00
KN805697.1	467887	0.67	1.00	1.00	0.66	1.00	0.48	1.00
KN805698.1	976824	0.51	0.43	0.50	0.37	0.78	0.64	0.71
KN805698.1	1427457	0.47	0.58	0.51	0.71	0.76	0.64	0.64
KN805698.1	1789338	0.94	0.91	0.83	0.87	0.94	0.82	0.95
KN805698.1	1789340	0.95	0.96	0.60	0.88	0.94	0.94	0.99
KN805698.1	1789345	0.94	0.99	0.81	0.82	0.96	0.93	0.99
KN805698.1	1789351	0.98	0.99	0.87	0.93	0.95	0.93	0.15
KN805698.1	1999393	0.69	0.72	0.87	0.42	0.88	0.52	0.50
KN805698.1	1999409	0.74	0.90	1.00	0.50	0.93	0.45	0.45
KN805698.1	1999438	0.69	0.81	0.97	0.46	0.66	0.70	1.00
KN805698.1	2044440	0.89	0.85	0.87	0.85	0.77	0.95	0.95
KN805698.1	2807247	0.94	0.96	0.79	0.94	1.00	0.82	1.00
KN805698.1	2807279	0.87	0.70	0.86	0.80	0.15	0.55	1.00
KN805698.1	2807486	0.71	0.39	0.67	1.00	0.61	0.92	0.33
KN805698.1	3036614	0.81	0.65	1.00	0.97	0.99	1.00	1.00
KN805698.1	3036620	0.67	0.66	0.91	1.00	0.94	1.00	0.84
KN805698.1	3036625	0.92	0.69	0.98	1.00	0.94	1.00	0.81
KN805698.1	3036627	0.67	0.79	0.98	0.91	0.94	1.00	0.91
KN805698.1	3036659	0.84	0.35	0.96	1.00	0.96	0.82	1.00
KN805698.1	3455748	0.69	0.75	0.91	0.58	0.65	0.78	1.00
KN805698.1	3660047	0.69	0.73	0.57	0.42	0.91	0.52	0.48
KN805698.1	3660063	0.76	0.90	1.00	0.50	0.95	0.45	0.43
KN805698.1	3660092	0.71	0.81	0.98	0.46	0.75	0.57	1.00
KN805699.1	492537	1.00	0.86	1.00	0.95	0.95	0.98	1.00
KN805699.1	492546	0.68	0.66	1.00	0.97	0.50	0.89	1.00
KN805699.1	492548	1.00	0.90	0.92	1.00	1.00	0.95	1.00
KN805699.1	492554	1.00	0.69	0.92	1.00	0.70	0.98	1.00
KN805699.1	492556	1.00	0.76	1.00	0.90	0.95	0.98	1.00
KN805699.1	492559	0.88	0.83	0.97	1.00	0.90	0.95	1.00
KN805699.1	492578	1.00	0.93	1.00	0.37	1.00	1.00	1.00
KN805699.1	1981735	0.94	0.78	0.92	1.00	1.00	0.97	1.00
KN805699.1	2606969	0.78	0.80	0.58	0.47	1.00	1.00	0.70
KN805699.1	2607055	0.20	0.53	0.70	0.76	0.93	0.24	0.74
KN805699.1	2607087	0.89	0.42	0.71	0.91	0.91	0.92	0.82
KN805699.1	2607089	0.32	0.94	0.86	0.83	0.56	0.92	1.00
KN805699.1	2607094	0.95	0.56	0.90	0.61	0.92	0.96	0.93
KN805699.1	3132300	0.46	0.46	0.45	0.25	0.33	0.73	0.34
KN805699.1	3480203	1.00	0.93	1.00	1.00	1.00	1.00	1.00
KN805699.1	3480222	0.93	0.83	1.00	1.00	0.95	0.95	1.00
KN805699.1	3480225	1.00	0.83	1.00	0.85	1.00	0.98	1.00
KN805699.1	3480227	1.00	0.66	0.69	1.00	0.75	0.98	1.00
KN805699.1	3480233	1.00	0.90	0.62	1.00	1.00	0.96	1.00
KN805699.1	3480235	0.75	0.62	1.00	0.90	0.40	0.86	1.00
KN805699.1	3480244	1.00	0.93	1.00	0.90	0.89	0.98	1.00
KN805700.1	517892	0.79	0.99	0.86	0.92	0.88	0.98	0.69
KN805701.1	194253	0.95	0.86	1.00	0.92	0.83	0.75	0.76
KN805702.1	354935	0.81	0.71	1.00	1.00	0.94	0.11	0.18
KN805703.1	49868	0.80	0.76	0.84	0.89	0.92	0.94	0.97
KN805703.1	206833	0.19	0.94	0.41	0.85	0.71	1.00	0.64
KN805703.1	435141	0.81	0.71	0.67	0.65	0.67	0.50	0.10
KN805703.1	435172	0.86	0.97	0.78	0.88	0.98	0.89	0.92
KN805705.1	5724	0.86	0.85	0.70	0.93	0.61	0.46	0.13
KN805705.1	5756	0.20	0.90	0.92	0.98	0.67	0.89	0.11
KN805705.1	5758	0.97	0.84	0.98	1.00	0.82	0.94	1.00
KN805705.1	5763	0.23	0.89	0.91	0.95	0.89	0.93	0.99
KN805705.1	5769	0.97	0.89	0.94	0.94	0.89	0.93	1.00
KN805705.1	116738	1.00	1.00	0.95	1.00	0.97	1.00	1.00
KN805705.1	116740	1.00	0.97	1.00	1.00	0.96	1.00	1.00
KN805705.1	116751	0.98	0.92	0.90	1.00	0.97	1.00	1.00
KN805707.1	9763	0.76	0.72	0.67	0.38	0.88	0.52	0.52
KN805707.1	9779	0.80	0.90	1.00	0.46	0.93	0.45	0.48
KN805707.1	9808	0.76	0.81	0.98	0.50	0.66	0.57	1.00
KN805708.1	281290	0.89	0.82	0.96	0.98	0.97	1.00	1.00
KN805708.1	322618	0.89	0.95	0.89	1.00	0.95	1.00	1.00
KN805708.1	322630	0.94	0.75	0.84	0.78	1.00	1.00	0.85
KN805708.1	322654	0.92	0.79	0.80	0.80	1.00	1.00	0.92
KN805708.1	322661	0.96	0.86	0.92	0.90	0.93	0.85	0.69
KN805710.1	16495	0.47	0.65	0.32	0.83	0.43	0.50	0.49
KN805710.1	16525	0.48	0.86	0.87	0.94	0.99	0.76	0.89
KN805710.1	75638	0.62	0.88	0.98	0.56	0.67	0.89	0.42
KN805710.1	130137	0.94	0.55	0.90	0.26	0.97	0.77	0.60
KN805710.1	171337	0.96	1.00	0.98	0.98	1.00	0.53	1.00
KN805710.1	171339	0.94	0.97	0.98	1.00	1.00	0.54	1.00
KN805710.1	171344	0.96	1.00	0.98	1.00	1.00	0.53	1.00
KN805710.1	171359	0.96	1.00	0.98	1.00	1.00	1.00	1.00
KN805710.1	171368	0.77	0.77	0.84	0.95	0.88	0.97	1.00
KN805715.1	224137	0.60	1.00	0.90	0.98	0.98	1.00	1.00
KN805715.1	224152	0.97	0.96	0.80	0.74	0.94	1.00	0.99
KN805717.1	119146	0.99	1.00	0.95	0.97	0.97	0.93	1.00
KN805717.1	119168	1.00	0.93	1.00	0.97	0.94	0.86	0.96
KN805717.1	119178	0.95	1.00	1.00	0.98	0.95	0.95	1.00
KN805719.1	382718	0.86	0.89	0.59	0.60	0.69	1.00	0.83
KN805720.1	54308	1.00	0.71	0.81	0.40	0.78	1.00	1.00
KN805720.1	54316	0.71	0.68	0.63	0.91	0.52	0.85	0.97
KN805721.1	203279	0.54	0.10	0.90	0.86	0.91	0.97	0.80
KN805722.1	408046	1.00	1.00	1.00	1.00	0.39	0.90	1.00
KN805726.1	474192	0.86	0.18	0.92	0.36	0.43	0.25	0.82
KN805726.1	474550	0.58	0.96	0.67	0.73	0.78	0.92	0.81
KN805726.1	474582	0.85	0.73	0.88	0.82	0.85	0.75	0.82
KN805726.1	474584	0.80	0.92	0.94	0.75	0.94	0.75	1.00
KN805726.1	474589	0.95	0.92	0.94	0.86	0.91	0.75	0.93
KN805728.1	216391	0.41	0.15	0.24	0.53	0.40	0.19	0.48
KN805728.1	216396	0.57	0.28	0.39	0.60	0.20	0.45	0.67
KN805728.1	216402	0.78	0.40	0.51	0.67	0.68	0.45	0.67
KN805729.1	309094	0.88	0.72	0.71	0.56	0.79	0.63	0.83
KN805729.1	309101	0.85	0.92	0.83	0.52	0.86	0.89	0.91
KN805731.1	68721	0.57	0.87	0.78	0.64	0.48	0.71	1.00
KN805731.1	220252	1.00	0.93	1.00	0.34	1.00	1.00	1.00
KN805731.1	220271	0.88	0.83	0.97	1.00	0.91	0.70	1.00
KN805731.1	220274	1.00	0.80	1.00	0.93	0.95	0.98	1.00
KN805731.1	220276	1.00	0.67	0.89	1.00	0.77	0.98	1.00
KN805731.1	220282	1.00	0.90	0.89	1.00	1.00	0.94	1.00
KN805731.1	220284	0.68	0.63	1.00	0.97	0.41	0.87	1.00
KN805731.1	220293	1.00	0.90	1.00	0.95	0.90	0.98	1.00
KN805734.1	213871	0.84	0.96	0.87	0.93	0.97	0.91	0.79
KN805734.1	252282	0.93	0.77	0.95	0.95	0.90	0.95	0.94
KN805738.1	127009	0.83	0.45	0.88	0.21	0.74	0.69	0.60
KN805738.1	223073	0.96	0.91	1.00	0.93	0.95	0.96	1.00
KN805738.1	223082	0.76	0.52	1.00	0.86	0.30	0.71	1.00
KN805738.1	223084	1.00	0.93	0.92	1.00	1.00	0.91	1.00
KN805738.1	223090	0.92	0.75	0.92	1.00	0.78	0.96	1.00
KN805738.1	223092	1.00	0.84	1.00	0.72	1.00	0.96	1.00
KN805738.1	223095	1.00	0.89	1.00	1.00	0.95	0.56	1.00
KN805738.1	223114	0.92	0.91	1.00	0.93	1.00	0.56	1.00
KN805738.1	284813	1.00	0.94	1.00	0.96	0.87	1.00	0.94
KN805738.1	284822	1.00	0.39	1.00	0.19	0.21	0.98	0.64
KN805738.1	285275	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN805738.1	285289	0.96	1.00	0.63	1.00	1.00	1.00	1.00
KN805739.1	83953	0.95	0.99	0.87	0.96	0.84	0.78	1.00
KN805739.1	83984	0.85	1.00	0.97	0.46	0.93	0.77	1.00
KN805739.1	134340	0.85	0.78	0.86	0.77	0.95	0.72	0.94
KN805739.1	234011	0.66	0.78	0.57	0.45	0.88	0.48	0.48
KN805739.1	234027	0.75	0.92	1.00	0.53	0.93	0.48	0.43
KN805739.1	234056	0.68	0.85	0.98	0.43	0.67	0.59	1.00
KN805739.1	239799	0.75	0.83	0.94	1.00	0.86	1.00	0.89
KN805739.1	239807	0.75	1.00	1.00	0.97	0.93	1.00	0.89
KN805739.1	291585	0.96	1.00	0.95	0.99	0.99	1.00	0.85
KN805740.1	49903	1.00	0.86	1.00	0.95	0.95	0.98	1.00
KN805740.1	49912	0.68	0.66	1.00	0.97	0.50	0.89	1.00
